"file_name","image_name_short","Name","Note","ID","x center [micron]","y center [micron]","z center [micron]","Volume [voxel]","Volume [micron^3]","N surface voxels","Surface [micron^2]","Shape complexity index","Sphere radius [micron]","Maximum span [micron]","A Coloc volume [micron^3]","A Coloc volume [% tot vol]","B Coloc volume [micron^3]","B Coloc volume [% tot vol]","A Coloc comp BG [micron^3]","A Coloc comp BG [% tot vol]","B Coloc comp BG [micron^3]","B Coloc comp BG [% tot vol]","minimum intensity (rec.C)","maximum intensity (rec.C)","average intensity 10% (rec.C)","average intensity (rec.C)","SD of intensity (rec.C)","minimum A intensity","maximum A intensity","average A intensity of hi 10%","average A intensity","SD of A intensity","minimum B intensity","maximum B intensity","average B intensity of hi 10%","average B intensity","SD of B intensity","N of found skeletons","N branches","tree length [micron]","cilia length [micron]","orientation vector x [micron]","orientation vector y [micron]","orientation vector z [micron]","cilia bending index","Intensity threshold A","Intensity threshold B","Intensity threshold Basal Stain","Integrated A intensity","Average A intensity on center","Integrated B intensity","Average B intensity on center","A Coloc center vs BG [micron]","A Coloc center vs BG [% tot l]","B Coloc center vs BG [micron]","B Coloc center vs BG [% tot l]"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"9","70.296590","116.145514","0.000000","23","0.312249","23","1.977870","0.888614","0.420860","-1.000000","0.312249","100.000000","0.312249","100.000000","0.054304","17.391304","0.312249","100.000000","4.000000","7.000000","6.500000","5.086957","0.848155","3.000000","15.000000","15.000000","9.608696","4.019714","4.000000","7.000000","6.500000","5.086957","0.848155","1","1","2.360666","2.360666","-2.269686","-0.219647","0.000000","1.035249","14.782562","1.045570",NA,"129.687543","10.807295","60.647996","5.054000","0.000000","0.000000","2.635764","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"10","73.039491","177.824838","0.000000","32","0.434433","20","2.225104","0.802141","0.469834","-1.000000","0.434433","100.000000","0.434433","100.000000","0.000000","0.000000","0.434433","100.000000","4.000000","9.000000","8.333333","5.875000","1.560604","3.000000","9.000000","9.000000","5.437500","2.078112","4.000000","9.000000","8.333333","5.875000","1.560604","1","1","1.547936","1.547936","-0.732157","1.244666","0.000000","1.071949","14.782562","1.045570",NA,"48.096368","6.012046","57.619531","7.202441","0.000000","0.000000","1.757176","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"11","102.120166","190.277058","0.000000","14","0.190065","13","1.236169","0.773261","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","5.000000","5.000000","4.357143","0.497245","1.000000","3.000000","3.000000","1.714286","0.994490","4.000000","5.000000","5.000000","4.357143","0.497245","1","1","0.146431","0.146431","0.000000","-0.146431","0.000000","1.000000","14.782562","1.045570",NA,"4.962963","2.481481","8.000000","4.000000","0.000000","0.000000","0.439294","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"12","102.512393","192.034234","0.000000","14","0.190065","11","1.112552","0.695935","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","12.000000","12.000000","6.500000","2.472930","1.000000","5.000000","5.000000","2.000000","1.519109","4.000000","12.000000","12.000000","6.500000","2.472930","1","1","0.073216","0.073216","0.000000","-0.073216","0.000000","1.000000","14.782562","1.045570",NA,"1.000000","1.000000","10.600000","10.600000","0.000000","0.000000","0.219647","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"13","113.929209","33.935462","0.000000","26","0.352977","23","2.595955","1.074770","0.438416","-1.000000","0.352977","100.000000","0.352977","100.000000","0.000000","0.000000","0.352977","100.000000","4.000000","5.000000","5.000000","4.269231","0.452344","3.000000","9.000000","8.333333","5.076923","1.741794","4.000000","5.000000","5.000000","4.269231","0.452344","1","1","2.151426","2.151426","-0.951804","1.757176","0.000000","1.076575","14.782562","1.045570",NA,"62.683525","5.698502","46.484809","4.225892","0.000000","0.000000","2.416117","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"14","122.354643","88.923243","0.000000","39","0.529466","24","2.719572","0.859260","0.501861","-1.000000","0.529466","100.000000","0.529466","100.000000","0.000000","0.000000","0.529466","100.000000","4.000000","10.000000","10.000000","6.564103","2.100061","1.000000","5.000000","3.500000","1.512821","0.996620","4.000000","10.000000","10.000000","6.564103","2.100061","1","1","2.126302","2.126302","-1.610745","1.244666","0.000000","1.044555","14.782562","1.045570",NA,"13.725389","1.247763","89.233632","8.112148","0.000000","0.000000","2.416117","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"15","122.303443","51.557141","0.000000","22","0.298673","21","1.977870","0.915342","0.414670","-1.000000","0.298673","100.000000","0.298673","100.000000","0.000000","0.000000","0.298673","100.000000","4.000000","5.000000","5.000000","4.181818","0.394771","1.000000","3.000000","3.000000","1.818182","1.006473","4.000000","5.000000","5.000000","4.181818","0.394771","1","1","2.037477","2.037477","-0.146431","-1.976823","0.000000","1.027866","14.782562","1.045570",NA,"17.885618","1.788562","42.753285","4.275328","0.000000","0.000000","2.196470","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"16","125.257363","214.419401","0.000000","15","0.203641","11","1.236169","0.738500","0.364971","-1.000000","0.203641","100.000000","0.203641","100.000000","0.000000","0.000000","0.203641","100.000000","4.000000","13.000000","12.500000","7.666667","2.992053","1.000000","3.000000","3.000000","1.933333","1.032796","4.000000","13.000000","12.500000","7.666667","2.992053","1","0","0.000000","0.000000","0.000000","0.000000","0.000000","?","14.782562","1.045570",NA,"1.000000","1.000000","12.000000","12.000000","0.000000","0.000000","0.219647","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"17","132.066420","188.559628","0.000000","15","0.203641","15","1.236169","0.738500","0.364971","-1.000000","0.203641","100.000000","0.203641","100.000000","0.000000","0.000000","0.203641","100.000000","4.000000","7.000000","7.000000","5.533333","1.302013","1.000000","5.000000","5.000000","2.200000","1.473577","4.000000","7.000000","7.000000","5.533333","1.302013","1","1","1.408863","1.408863","-1.317882","0.073216","0.000000","1.067390","14.782562","1.045570",NA,"20.472722","2.924675","37.304970","5.329281","0.000000","0.000000","1.537529","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"18","145.961212","137.048168","0.000000","19","0.257945","15","1.483403","0.756991","0.394893","-1.000000","0.257945","100.000000","0.257945","100.000000","0.000000","0.000000","0.257945","100.000000","4.000000","9.000000","9.000000","6.631579","1.706541","1.000000","5.000000","5.000000","1.947368","1.393385","4.000000","9.000000","9.000000","6.631579","1.706541","1","1","0.939242","0.939242","-0.878588","-0.146431","0.000000","1.054490","14.782562","1.045570",NA,"8.448192","1.689638","37.913322","7.582664","0.000000","0.000000","1.098235","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"19","163.877918","7.057046","0.000000","31","0.420857","22","2.225104","0.819300","0.464888","-1.000000","0.420857","100.000000","0.420857","100.000000","0.000000","0.000000","0.420857","100.000000","4.000000","6.000000","6.000000","4.870968","0.618705","1.000000","3.000000","3.000000","2.161290","1.003221","4.000000","6.000000","6.000000","4.870968","0.618705","1","1","2.121099","2.121099","-1.757176","0.878588","0.000000","1.079669","14.782562","1.045570",NA,"22.705338","2.064122","55.195411","5.017765","0.000000","0.000000","2.416117","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"20","173.803533","106.120879","0.000000","21","0.285097","21","1.854253","0.885163","0.408289","-1.000000","0.285097","100.000000","0.285097","100.000000","0.000000","0.000000","0.285097","100.000000","4.000000","6.000000","5.500000","4.571429","0.597614","1.000000","5.000000","5.000000","2.714286","1.146423","4.000000","6.000000","5.500000","4.571429","0.597614","1","1","1.951699","1.951699","-0.292863","1.830392","0.000000","1.052882","14.782562","1.045570",NA,"30.086442","3.008644","48.189587","4.818959","0.000000","0.000000","2.196470","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"21","178.833842","133.504192","0.000000","16","0.217217","15","1.977870","1.131840","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","5.000000","5.000000","4.125000","0.341565","1.000000","3.000000","2.000000","1.125000","0.500000","4.000000","5.000000","5.000000","4.125000","0.341565","1","1","1.815675","1.815675","-1.025019","-1.391098","0.000000","1.050767","14.782562","1.045570",NA,"10.918776","1.213197","35.883125","3.987014","0.000000","0.000000","1.976823","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"22","179.734002","193.618831","0.000000","14","0.190065","10","0.988935","0.618609","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","13.000000","13.000000","5.928571","2.730576","1.000000","5.000000","5.000000","3.142857","0.949262","4.000000","13.000000","13.000000","5.928571","2.730576","1","1","0.073216","0.073216","-0.073216","0.000000","0.000000","1.000000","14.782562","1.045570",NA,"3.000000","3.000000","12.066667","12.066667","0.000000","0.000000","0.219647","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"23","204.161887","202.745163","0.000000","20","0.271521","20","1.854253","0.914428","0.401703","-1.000000","0.271521","100.000000","0.271521","100.000000","0.000000","0.000000","0.271521","100.000000","4.000000","6.000000","6.000000","4.550000","0.759155","1.000000","3.000000","3.000000","2.000000","1.025978","4.000000","6.000000","6.000000","4.550000","0.759155","1","1","2.067804","2.067804","-1.976823","-0.219647","0.000000","1.039626","14.782562","1.045570",NA,"19.218108","1.921811","46.925667","4.692567","0.000000","0.000000","2.196470","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"24","207.749454","187.102636","0.000000","12","0.162912","12","1.607020","1.114040","0.338809","-1.000000","0.162912","100.000000","0.162912","100.000000","0.000000","0.000000","0.162912","100.000000","4.000000","5.000000","5.000000","4.250000","0.452267","3.000000","5.000000","5.000000","3.500000","0.904534","4.000000","5.000000","5.000000","4.250000","0.452267","1","1","1.456955","1.456955","-0.512510","1.244666","0.000000","1.082390","14.782562","1.045570",NA,"26.725393","3.340674","34.268598","4.283575","0.000000","0.000000","1.757176","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"25","208.283929","127.160970","0.000000","15","0.203641","15","1.607020","0.960051","0.364971","-1.000000","0.203641","100.000000","0.203641","100.000000","0.000000","0.000000","0.203641","100.000000","4.000000","7.000000","6.500000","4.800000","0.941124","1.000000","3.000000","3.000000","1.266667","0.703732","4.000000","7.000000","6.500000","4.800000","0.941124","1","1","1.590824","1.590824","-1.317882","0.658941","0.000000","1.079669","14.782562","1.045570",NA,"8.228553","1.028569","37.344557","4.668070","0.000000","0.000000","1.757176","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"2","1.380638","22.027456","0.000000","14","0.190065","11","1.236169","0.773261","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","6.000000","6.000000","4.642857","0.744946","5.000000","14.000000","14.000000","10.500000","2.848751","4.000000","6.000000","6.000000","4.642857","0.744946","0",NA,NA,NA,NA,NA,NA,NA,"18.347173","1.068669",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"3","24.651152","129.811377","0.000000","13","0.176489","13","1.977870","1.299878","0.347971","-1.000000","0.176489","100.000000","0.176489","100.000000","0.000000","0.000000","0.176489","100.000000","4.000000","6.000000","6.000000","4.384615","0.650444","1.000000","9.000000","9.000000","5.461538","2.470337","4.000000","6.000000","6.000000","4.384615","0.650444","1","1","1.936982","1.936982","-1.391098","-1.317882","0.000000","1.010826","18.347173","1.068669",NA,"45.177987","4.517799","41.550523","4.155052","0.000000","0.000000","2.196470","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"4","29.738635","24.569086","0.000000","28","0.380129","26","2.472338","0.974248","0.449380","-1.000000","0.380129","100.000000","0.380129","100.000000","0.000000","0.000000","0.380129","100.000000","4.000000","9.000000","8.333333","5.892857","1.423071","1.000000","9.000000","8.333333","4.785714","2.572751","4.000000","9.000000","8.333333","5.892857","1.423071","1","1","2.896144","2.896144","-2.562548","0.658941","0.000000","1.094573","18.347173","1.068669",NA,"77.083378","5.505956","83.247319","5.946237","0.000000","0.000000","3.075058","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"5","34.003842","204.764880","0.000000","53","0.719530","37","3.214039","0.827690","0.555887","-1.000000","0.719530","100.000000","0.719530","100.000000","0.000000","0.000000","0.719530","100.000000","4.000000","7.000000","7.000000","5.264151","1.129175","1.000000","13.000000","10.600000","3.264151","2.988124","4.000000","7.000000","7.000000","5.264151","1.129175","1","1","3.896040","3.896040","-1.098235","-3.441136","0.000000","1.078597","18.347173","1.068669",NA,"65.799301","3.463121","114.551891","6.029047","0.000000","0.000000","4.173293","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"6","42.533073","153.752900","0.000000","14","0.190065","13","1.483403","0.927914","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","6.000000","6.000000","4.571429","0.851631","1.000000","11.000000","11.000000","5.142857","3.084880","4.000000","6.000000","6.000000","4.571429","0.851631","1","1","1.194419","1.194419","-0.951804","-0.585725","0.000000","1.068747","18.347173","1.068669",NA,"40.429550","6.738258","30.210554","5.035092","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"7","51.557141","65.674453","0.000000","44","0.597346","28","2.595955","0.756826","0.522451","-1.000000","0.597346","100.000000","0.597346","100.000000","0.000000","0.000000","0.597346","100.000000","4.000000","9.000000","9.000000","6.295455","1.650645","1.000000","13.000000","11.500000","5.954545","3.646945","4.000000","9.000000","9.000000","6.295455","1.650645","1","1","2.232000","2.232000","-0.439294","2.050039","0.000000","1.064592","18.347173","1.068669",NA,"86.740945","7.885540","83.142246","7.558386","0.000000","0.000000","2.416117","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"8","83.453309","160.197971","0.000000","35","0.475161","25","2.101487","0.713644","0.484080","-1.000000","0.475161","100.000000","0.475161","100.000000","0.000000","0.000000","0.475161","100.000000","4.000000","8.000000","7.500000","5.571429","1.118973","1.000000","11.000000","10.500000","5.171429","3.082071","4.000000","8.000000","7.500000","5.571429","1.118973","1","1","1.939138","1.939138","-0.439294","-1.757176","0.000000","1.070604","18.347173","1.068669",NA,"64.763487","6.476349","61.132014","6.113201","0.000000","0.000000","2.196470","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"9","84.042433","177.742471","0.000000","32","0.434433","19","1.977870","0.713014","0.469834","-1.000000","0.434433","100.000000","0.434433","100.000000","0.000000","0.000000","0.434433","100.000000","4.000000","18.000000","17.000000","7.500000","3.801528","1.000000","15.000000","12.333333","3.000000","3.663244","4.000000","18.000000","17.000000","7.500000","3.801528","1","1","1.353412","1.353412","-0.439294","1.171451","0.000000","1.081769","18.347173","1.068669",NA,"13.877552","1.982507","59.666869","8.523838","0.000000","0.000000","1.537529","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"10","92.871920","118.738584","0.000000","17","0.230793","16","1.359786","0.747317","0.380520","-1.000000","0.230793","100.000000","0.230793","100.000000","0.000000","0.000000","0.230793","100.000000","4.000000","5.000000","5.000000","4.411765","0.507300","1.000000","3.000000","3.000000","1.588235","0.939336","4.000000","5.000000","5.000000","4.411765","0.507300","1","1","1.189216","1.189216","-0.219647","-1.098235","0.000000","1.061815","18.347173","1.068669",NA,"8.066564","1.344427","25.983426","4.330571","0.000000","0.000000","1.317882","100.000000"
